x1 x2 x3 x4
6.412491583514265869e+01 7.120060834031806962e+01 5.724371890112639960e+01 2.457404865870145372e+01
6.413410416060750663e+01 7.121043534983225243e+01 5.725231553694252540e+01 2.457943668790629133e+01
6.414329350608653613e+01 7.122026559715861538e+01 5.726091188608408800e+01 2.458482074595934463e+01
6.415248388724329232e+01 7.123009909758866343e+01 5.726950795723271170e+01 2.459020079322391439e+01
6.416167531978859984e+01 7.123993586644580489e+01 5.727810375909164975e+01 2.459557678996253216e+01
6.417086781948107443e+01 7.124977591908515251e+01 5.728669930038627456e+01 2.460094869633609704e+01
6.418006140212770561e+01 7.125961927089329606e+01 5.729529458986457513e+01 2.460631647240301234e+01
6.418925608358445345e+01 7.126946593728811763e+01 5.730388963629767574e+01 2.461168007811833647e+01
6.419845187975677447e+01 7.127931593371853580e+01 5.731248444848033330e+01 2.461703947333293385e+01
6.420764880660021845e+01 7.128916927566426409e+01 5.732107903523145609e+01 2.462239461779263294e+01
6.421684688012096842e+01 7.129902597863558356e+01 5.732967340539462953e+01 2.462774547113739132e+01
6.422604611637643757e+01 7.130888605817304438e+01 5.733826756783861356e+01 2.463309199290047502e+01
6.423524653147580921e+01 7.131874952984725269e+01 5.734686153145787557e+01 2.463843414250763431e+01
6.424444814158061945e+01 7.132861640925852953e+01 5.735545530517313040e+01 2.464377187927629365e+01
6.425365096290531142e+01 7.133848671203668346e+01 5.736404889793184481e+01 2.464910516241473815e+01
6.426285501171783210e+01 7.134836045384064107e+01 5.737264231870879172e+01 2.465443395102132484e+01
6.427206030434015815e+01 7.135823765035817701e+01 5.738123557650656892e+01 2.465975820408369046e+01
6.428126685714889277e+01 7.136811831730558708e+01 5.738982868035615326e+01 2.466507788047796623e+01
6.429047468657581987e+01 7.137800247042734725e+01 5.739842163931743357e+01 2.467039293896800700e+01
6.429968380910847259e+01 7.138789012549575830e+01 5.740701446247976492e+01 2.467570333820462025e+01
6.430889424129068743e+01 7.139778129831059061e+01 5.741560715896252276e+01 2.468100903672481650e+01
6.431810599972320119e+01 7.140767600469871468e+01 5.742419973791564303e+01 2.468630999295104900e+01
6.432731910106419093e+01 7.141757426051373159e+01 5.743279220852019051e+01 2.469160616519048546e+01
6.433653356202984241e+01 7.142747608163557516e+01 5.744138457998892022e+01 2.469689751163426195e+01
6.434574939939490434e+01 7.143738148397007137e+01 5.744997686156684580e+01 2.470218399035677592e+01
6.435496662999327100e+01 7.144729048344855471e+01 5.745856906253179375e+01 2.470746555931496147e+01
6.436418527071855067e+01 7.145720309602744180e+01 5.746716119219500030e+01 2.471274217634759651e+01
6.437340533852459146e+01 7.146711933768774827e+01 5.747575325990166561e+01 2.471801379917459229e+01
6.438262685042607814e+01 7.147703922443464819e+01 5.748434527503154357e+01 2.472328038539632900e+01
6.439184982349907216e+01 7.148696277229701934e+01 5.749293724699953856e+01 2.472854189249297008e+01
6.440107427488159431e+01 7.149688999732693162e+01 5.750152918525628110e+01 2.473379827782380147e+01
6.441030022177415049e+01 7.150682091559916387e+01 5.751012109928871041e+01 2.473904949862658498e+01
6.441952768144032859e+01 7.151675554321067807e+01 5.751871299862069975e+01 2.474429551201690103e+01
6.442875667120732430e+01 7.152669389628010777e+01 5.752730489281363901e+01 2.474953627498753761e+01
6.443798720846650951e+01 7.153663599094720382e+01 5.753589679146703162e+01 2.475477174440785788e+01
6.444721931067398657e+01 7.154658184337228022e+01 5.754448870421912687e+01 2.476000187702319977e+01
6.445645299535115669e+01 7.155653146973564560e+01 5.755308064074751684e+01 2.476522662945427555e+01
6.446568828008523155e+01 7.156648488623702065e+01 5.756167261076976160e+01 2.477044595819658568e+01
6.447492518252981597e+01 7.157644210909492699e+01 5.757026462404400036e+01 2.477565981961985742e+01
6.448416372040546207e+01 7.158640315454607617e+01 5.757885669036959086e+01 2.478086816996747288e+01
6.449340391150019514e+01 7.159636803884473011e+01 5.758744881958773476e+01 2.478607096535593968e+01
6.450264577367008201e+01 7.160633677826206167e+01 5.759604102158210992e+01 2.479126816177434023e+01
6.451188932483975691e+01 7.161630938908550092e+01 5.760463330627950995e+01 2.479645971508382374e+01
6.452113458300296145e+01 7.162628588761803883e+01 5.761322568365049079e+01 2.480164558101710170e+01
6.453038156622311305e+01 7.163626629017751668e+01 5.762181816371001730e+01 2.480682571517794699e+01
6.453963029263381657e+01 7.164625061309594400e+01 5.763041075651810985e+01 2.481200007304072486e+01
6.454888078043940425e+01 7.165623887271874537e+01 5.763900347218051934e+01 2.481716860994992402e+01
6.455813304791549001e+01 7.166623108540402143e+01 5.764759632084935959e+01 2.482233128111971610e+01
6.456738711340948100e+01 7.167622726752179574e+01 5.765618931272379655e+01 2.482748804163351863e+01
6.457664299534111763e+01 7.168622743545319054e+01 5.766478245805070912e+01 2.483263884644357589e+01
6.458590071220299933e+01 7.169623160558967356e+01 5.767337576712537128e+01 2.483778365037055735e+01
6.459516028256109621e+01 7.170623979433220541e+01 5.768196925029212707e+01 2.484292240810318120e+01
6.460442172505528902e+01 7.171625201809041528e+01 5.769056291794507274e+01 2.484805507419783410e+01
6.461368505839988075e+01 7.172626829328174836e+01 5.769915678052874597e+01 2.485318160307823021e+01
6.462295030138412244e+01 7.173628863633059893e+01 5.770775084853882220e+01 2.485830194903506296e+01
6.463221747287271057e+01 7.174631306366737249e+01 5.771634513252281806e+01 2.486341606622569955e+01
6.464148659180631284e+01 7.175634159172763304e+01 5.772493964308078773e+01 2.486852390867387541e+01
6.465075767720205135e+01 7.176637423695112261e+01 5.773353439086602634e+01 2.487362543026941353e+01
6.466003074815402840e+01 7.177641101578080907e+01 5.774212938658580185e+01 2.487872058476796511e+01
6.466930582383383808e+01 7.178645194466196244e+01 5.775072464100205138e+01 2.488380932579076088e+01
6.467858292349102101e+01 7.179649704004108912e+01 5.775932016493211307e+01 2.488889160682439083e+01
6.468786206645357595e+01 7.180654631836497970e+01 5.776791596924945793e+01 2.489396738122059816e+01
6.469714327212848559e+01 7.181659979607962896e+01 5.777651206488441460e+01 2.489903660219609094e+01
6.470642656000212867e+01 7.182665748962919849e+01 5.778510846282491542e+01 2.490409922283237876e+01
6.471571194964081997e+01 7.183671941545493667e+01 5.779370517411722830e+01 2.490915519607563056e+01
6.472499946069126509e+01 7.184678558999408438e+01 5.780230220986670275e+01 2.491420447473655742e+01
6.473428911288101517e+01 7.185685602967875241e+01 5.781089958123854444e+01 2.491924701149029886e+01
6.474358092601896431e+01 7.186693075093472771e+01 5.781949729945854699e+01 2.492428275887635536e+01
6.475287491999580425e+01 7.187700977018039339e+01 5.782809537581387360e+01 2.492931166929853148e+01
6.476217111478445077e+01 7.188709310382546391e+01 5.783669382165380313e+01 2.493433369502489683e+01
6.477146953044051259e+01 7.189718076826980564e+01 5.784529264839051876e+01 2.493934878818777534e+01
6.478077018710277457e+01 7.190727277990218624e+01 5.785389186749988966e+01 2.494435690078376666e+01
6.479007310499358141e+01 7.191736915509902417e+01 5.786249149052224539e+01 2.494935798467377808e+01
6.479937830441929236e+01 7.192746991022309544e+01 5.787109152906315046e+01 2.495435199158309203e+01
6.480868580577072180e+01 7.193757506162222626e+01 5.787969199479422855e+01 2.495933887310144783e+01
6.481799562952356553e+01 7.194768462562797140e+01 5.788829289945393697e+01 2.496431858068315890e+01
6.482730779623878448e+01 7.195779861855423576e+01 5.789689425484837670e+01 2.496929106564724776e+01
6.483662232656304525e+01 7.196791705669588168e+01 5.790549607285210243e+01 2.497425627917762370e+01
6.484593924122910380e+01 7.197803995632735052e+01 5.791409836540893252e+01 2.497921417232326391e+01
6.485525856105623177e+01 7.198816733370121312e+01 5.792270114453277330e+01 2.498416469599843737e+01
6.486458030695057175e+01 7.199829920504669190e+01 5.793130442230843613e+01 2.498910780098295348e+01
6.487390449990554941e+01 7.200843558656819710e+01 5.793990821089248300e+01 2.499404343792243921e+01
6.488323116100220034e+01 7.201857649444377785e+01 5.794851252251403650e+01 2.499897155732864817e+01
6.489256031140959635e+01 7.202872194482364421e+01 5.795711736947563253e+01 2.500389210957979103e+01
6.490189197238517238e+01 7.203887195382850450e+01 5.796572276415407288e+01 2.500880504492090495e+01
6.491122616527508171e+01 7.204902653754805897e+01 5.797432871900126372e+01 2.501371031346425156e+01
6.492056291151452285e+01 7.205918571203932288e+01 5.798293524654508246e+01 2.501860786518973612e+01
6.492990223262810900e+01 7.206934949332496387e+01 5.799154235939021618e+01 2.502349764994537651e+01
6.493924415023015229e+01 7.207951789739168191e+01 5.800015007021904978e+01 2.502837961744778994e+01
6.494858868602501900e+01 7.208969094018841872e+01 5.800875839179252580e+01 2.503325371728271520e+01
6.495793586180739965e+01 7.209986863762468090e+01 5.801736733695103254e+01 2.503811989890557044e+01
6.496728569946263576e+01 7.211005100556873515e+01 5.802597691861527096e+01 2.504297811164205356e+01
6.497663822096697572e+01 7.212023805984581770e+01 5.803458714978714283e+01 2.504782830468875687e+01
6.498599344838788738e+01 7.213042981623631533e+01 5.804319804355065315e+01 2.505267042711383496e+01
6.499535140388429966e+01 7.214062629047390374e+01 5.805180961307279830e+01 2.505750442785769394e+01
6.500471210970685831e+01 7.215082749824362907e+01 5.806042187160446844e+01 2.506233025573373396e+01
6.501407558819819599e+01 7.216103345518003209e+01 5.806903483248135700e+01 2.506714785942910950e+01
6.502344186179310270e+01 7.217124417686515869e+01 5.807764850912487731e+01 2.507195718750555002e+01
6.503281095301883852e+01 7.218145967882659875e+01 5.808626291504306494e+01 2.507675818840018778e+01
6.504218288449526142e+01 7.219167997653545399e+01 5.809487806383151565e+01 2.508155081042646017e+01
6.505155767893506891e+01 7.220190508540430585e+01 5.810349396917430198e+01 2.508633500177501574e+01
6.506093535914396853e+01 7.221213502078511226e+01 5.811211064484491118e+01 2.509111071051469821e+01
6.507031594802086261e+01 7.222236979796711864e+01 5.812072810470718309e+01 2.509587788459352709e+01
6.507969946855799037e+01 7.223260943217469787e+01 5.812934636271625521e+01 2.510063647183976343e+01
6.508908594384107005e+01 7.224285393856516180e+01 5.813796543291948637e+01 2.510538641996298992e+01
6.509847539704946939e+01 7.225310333222655856e+01 5.814658532945744440e+01 2.511012767655523703e+01
6.510786785145627675e+01 7.226335762817544150e+01 5.815520606656483693e+01 2.511486018909215900e+01
6.511726333042842896e+01 7.227361684135455278e+01 5.816382765857147774e+01 2.511958390493425952e+01
6.512666185742679659e+01 7.228388098663052119e+01 5.817245011990325310e+01 2.512429877132814227e+01
6.513606345600625502e+01 7.229415007879153166e+01 5.818107346508310229e+01 2.512900473540782542e+01
6.514546814981572709e+01 7.230442413254489509e+01 5.818969770873198399e+01 2.513370174419609171e+01
6.515487596259826830e+01 7.231470316251467523e+01 5.819832286556985679e+01 2.513838974460589526e+01
6.516428691819103847e+01 7.232498718323920173e+01 5.820694895041665262e+01 2.514306868344179691e+01
6.517370104052535851e+01 7.233527620916856904e+01 5.821557597819328578e+01 2.514773850740147765e+01
6.518311835362665363e+01 7.234557025466213531e+01 5.822420396392264053e+01 2.515239916307726631e+01
6.519253888161448174e+01 7.235586933398592180e+01 5.823283292273055167e+01 2.515705059695774892e+01
6.520196264870243397e+01 7.236617346131004069e+01 5.824146286984682064e+01 2.516169275542940298e+01
6.521138967919813467e+01 7.237648265070603770e+01 5.825009382060622443e+01 2.516632558477830273e+01
6.522081999750309933e+01 7.238679691614422040e+01 5.825872579044952460e+01 2.517094903119186000e+01
6.523025362811267769e+01 7.239711627149094397e+01 5.826735879492446202e+01 2.517556304076062901e+01
6.523969059561592587e+01 7.240744073050584007e+01 5.827599284968678717e+01 2.518016755948015728e+01
6.524913092469545006e+01 7.241777030683905991e+01 5.828462797050129751e+01 2.518476253325290060e+01
6.525857464012727860e+01 7.242810501402841794e+01 5.829326417324283938e+01 2.518934790789018052e+01
6.526802176678063461e+01 7.243844486549653539e+01 5.830190147389733824e+01 2.519392362911420236e+01
6.527747232961779389e+01 7.244878987454794128e+01 5.831053988856284320e+01 2.519848964256013701e+01
6.528692635369381492e+01 7.245914005436608818e+01 5.831917943345055022e+01 2.520304589377824911e+01
6.529638386415632567e+01 7.246949541801042471e+01 5.832782012488586076e+01 2.520759232823608897e+01
6.530584488624522521e+01 7.247985597841334027e+01 5.833646197930939081e+01 2.521212889132074153e+01
6.531530944529242788e+01 7.249022174837708121e+01 5.834510501327805088e+01 2.521665552834113555e+01
6.532477756672150804e+01 7.250059274057070979e+01 5.835374924346606917e+01 2.522117218453041687e+01
6.533424927604738741e+01 7.251096896752687826e+01 5.836239468666605035e+01 2.522567880504837845e+01
6.534372459887597984e+01 7.252135044163873090e+01 5.837104135979004127e+01 2.523017533498394727e+01
6.535320356090379335e+01 7.253173717515660712e+01 5.837968927987055423e+01 2.523466171935774582e+01
6.536268618791748963e+01 7.254212918018482981e+01 5.838833846406166828e+01 2.523913790312471406e+01
6.537217250579350036e+01 7.255252646867836575e+01 5.839698892964005239e+01 2.524360383117678808e+01
6.538166254049750137e+01 7.256292905243950031e+01 5.840564069400605263e+01 2.524805944834565352e+01
6.539115631808395790e+01 7.257333694311445527e+01 5.841429377468474371e+01 2.525250469940555931e+01
6.540065386469558462e+01 7.258375015218993553e+01 5.842294818932699485e+01 2.525693952907619888e+01
6.541015520656280557e+01 7.259416869098969016e+01 5.843160395571055687e+01 2.526136388202566962e+01
6.541966037000317158e+01 7.260459257067097383e+01 5.844026109174110672e+01 2.526577770287347846e+01
6.542916938142073491e+01 7.261502180222102254e+01 5.844891961545332748e+01 2.527018093619363981e+01
6.543868226730545246e+01 7.262545639645345830e+01 5.845757954501198839e+01 2.527457352651783395e+01
6.544819905423247519e+01 7.263589636400462268e+01 5.846624089871300356e+01 2.527895541833863291e+01
6.545771976886146604e+01 7.264634171532995310e+01 5.847490369498451912e+01 2.528332655611280799e+01
6.546724443793586090e+01 7.265679246070021691e+01 5.848356795238797190e+01 2.528768688426469780e+01
6.547677308828211551e+01 7.266724861019777393e+01 5.849223368961918368e+01 2.529203634718966498e+01
6.548630574680889538e+01 7.267771017371279640e+01 5.850090092550941989e+01 2.529637488925761701e+01
6.549584244050626580e+01 7.268817716093938941e+01 5.850956967902646255e+01 2.530070245481659796e+01
6.550538319644479657e+01 7.269864958137173971e+01 5.851823996927569738e+01 2.530501898819647622e+01
6.551492804177469509e+01 7.270912744430016517e+01 5.852691181550117250e+01 2.530932443371268192e+01
6.552447700372482586e+01 7.271961075880716407e+01 5.853558523708667849e+01 2.531361873567004750e+01
6.553403010960178676e+01 7.273009953376339354e+01 5.854426025355682128e+01 2.531790183836671204e+01
6.554358738678888585e+01 7.274059377782363356e+01 5.855293688457808798e+01 2.532217368609810393e+01
6.555314886274507558e+01 7.275109349942269432e+01 5.856161514995991269e+01 2.532643422316102289e+01
6.556271456500390116e+01 7.276159870677128083e+01 5.857029506965574228e+01 2.533068339385777534e+01
6.557228452117234951e+01 7.277210940785182913e+01 5.857897666376411649e+01 2.533492114250041638e+01
6.558185875892969818e+01 7.278262561041425727e+01 5.858765995252970527e+01 2.533914741341505206e+01
6.559143730602632161e+01 7.279314732197175886e+01 5.859634495634438878e+01 2.534336215094625189e+01
6.560102019028244058e+01 7.280367454979646880e+01 5.860503169574829485e+01 2.534756529946151460e+01
