x1 x2 x3
5.204104500508029219e+01 5.767487749358298998e+01 4.628117168542858906e+01
5.205094008562551267e+01 5.768840395165737789e+01 4.628775014680898181e+01
5.206083518695846379e+01 5.770192479750579650e+01 4.629433419962760610e+01
5.207073031188138401e+01 5.771543998782286167e+01 4.630092388438762185e+01
5.208062546317636077e+01 5.772894947979578006e+01 4.630751924111972073e+01
5.209052064360521683e+01 5.774245323110621086e+01 4.631412030938042790e+01
5.210041585590938240e+01 5.775595119993202786e+01 4.632072712825044647e+01
5.211031110280976009e+01 5.776944334494897504e+01 4.632733973633312274e+01
5.212020638700661834e+01 5.778292962533220845e+01 4.633395817175303222e+01
5.213010171117948488e+01 5.779641000075774571e+01 4.634058247215462245e+01
5.213999707798704009e+01 5.780988443140381605e+01 4.634721267470100514e+01
5.214989249006698913e+01 5.782335287795206824e+01 4.635384881607280505e+01
5.215978795003599089e+01 5.783681530158873585e+01 4.636049093246713682e+01
5.216968346048955141e+01 5.785027166400564624e+01 4.636713905959666704e+01
5.217957902400194570e+01 5.786372192740115850e+01 4.637379323268876163e+01
5.218947464312610407e+01 5.787716605448099472e+01 4.638045348648476818e+01
5.219937032039356239e+01 5.789060400845896481e+01 4.638711985523934089e+01
5.220926605831436973e+01 5.790403575305759176e+01 4.639379237271990064e+01
5.221916185937702437e+01 5.791746125250865163e+01 4.640047107220618727e+01
5.222905772604838148e+01 5.793088047155360698e+01 4.640715598648987594e+01
5.223895366077362468e+01 5.794429337544392666e+01 4.641384714787430710e+01
5.224884966597618075e+01 5.795769992994135578e+01 4.642054458817431595e+01
5.225874574405767703e+01 5.797110010131804358e+01 4.642724833871613299e+01
5.226864189739787747e+01 5.798449385635660036e+01 4.643395843033738402e+01
5.227853812835463998e+01 5.799788116235005475e+01 4.644067489338716825e+01
5.228843443926388090e+01 5.801126198710172588e+01 4.644739775772625734e+01
5.229833083243952530e+01 5.802463629892501018e+01 4.645412705272732978e+01
5.230822731017348559e+01 5.803800406664305456e+01 4.646086280727532625e+01
5.231812387473559767e+01 5.805136525958836557e+01 4.646760504976790429e+01
5.232802052837364215e+01 5.806471984760231919e+01 4.647435380811591443e+01
5.233791727331326626e+01 5.807806780103458522e+01 4.648110910974402543e+01
5.234781411175801225e+01 5.809140909074247361e+01 4.648787098159139219e+01
5.235771104588927471e+01 5.810474368809018841e+01 4.649463945011241606e+01
5.236760807786628646e+01 5.811807156494799642e+01 4.650141454127759744e+01
5.237750520982612557e+01 5.813139269369133189e+01 4.650819628057442401e+01
5.238740244388369405e+01 5.814470704719980176e+01 4.651498469300838678e+01
5.239729978213172501e+01 5.815801459885611280e+01 4.652177980310404593e+01
5.240719722664078972e+01 5.817131532254493465e+01 4.652858163490616050e+01
5.241709477945928342e+01 5.818460919265167774e+01 4.653539021198092485e+01
5.242699244261345370e+01 5.819789618406119303e+01 4.654220555741724041e+01
5.243689021810740769e+01 5.821117627215640056e+01 4.654902769382808003e+01
5.244678810792312618e+01 5.822444943281684004e+01 4.655585664335192320e+01
5.245668611402048498e+01 5.823771564241715737e+01 4.656269242765424821e+01
5.246658423833726204e+01 5.825097487782552719e+01 4.656953506792910247e+01
5.247648248278919425e+01 5.826422711640198315e+01 4.657638458490072253e+01
5.248638084926997038e+01 5.827747233599669840e+01 4.658324099882523228e+01
5.249627933965128790e+01 5.829071051494819500e+01 4.659010432949241931e+01
5.250617795578288138e+01 5.830394163208148228e+01 4.659697459622753968e+01
5.251607669949255097e+01 5.831716566670615975e+01 4.660385181789319375e+01
5.252597557258621919e+01 5.833038259861439911e+01 4.661073601289128732e+01
5.253587457684796647e+01 5.834359240807892633e+01 4.661762719916501396e+01
5.254577371404007380e+01 5.835679507585091130e+01 4.662452539420092279e+01
5.255567298590307956e+01 5.836999058315780076e+01 4.663143061503102871e+01
5.256557239415582217e+01 5.838317891170110130e+01 4.663834287823498670e+01
5.257547194049550399e+01 5.839636004365410571e+01 4.664526219994229450e+01
5.258537162659775532e+01 5.840953396165956235e+01 4.665218859583458766e+01
5.259527145411667703e+01 5.842270064882728065e+01 4.665912208114794879e+01
5.260517142468491159e+01 5.843586008873170812e+01 4.666606267067528790e+01
5.261507153991370700e+01 5.844901226540943640e+01 4.667301037876875824e+01
5.262497180139299502e+01 5.846215716335667167e+01 4.667996521934223608e+01
5.263487221069144795e+01 5.847529476752663413e+01 4.668692720587382183e+01
5.264477276935654970e+01 5.848842506332695024e+01 4.669389635140840511e+01
5.265467347891468819e+01 5.850154803661695269e+01 4.670087266856026531e+01
5.266457434087121925e+01 5.851466367370497323e+01 4.670785616951571484e+01
5.267447535671053771e+01 5.852777196134557869e+01 4.671484686603579206e+01
5.268437652789618397e+01 5.854087288673675715e+01 4.672184476945896847e+01
5.269427785587090796e+01 5.855396643751707586e+01 4.672884989070392692e+01
5.270417934205675436e+01 5.856705260176279637e+01 4.673586224027236113e+01
5.271408098785516216e+01 5.858013136798496134e+01 4.674288182825178950e+01
5.272398279464704274e+01 5.859320272512641026e+01 4.674990866431845404e+01
5.273388476379288647e+01 5.860626666255881645e+01 4.675694275774020525e+01
5.274378689663284092e+01 5.861932317007962467e+01 4.676398411737944372e+01
5.275368919448681027e+01 5.863237223790901709e+01 4.677103275169608310e+01
5.276359165865456191e+01 5.864541385668680107e+01 4.677808866875054861e+01
5.277349429041581175e+01 5.865844801746930415e+01 4.678515187620680393e+01
5.278339709103033073e+01 5.867147471172619788e+01 4.679222238133539236e+01
5.279330006173805145e+01 5.868449393133732883e+01 4.679930019101654182e+01
5.280320320375916765e+01 5.869750566858952112e+01 4.680638531174324157e+01
5.281310651829423364e+01 5.871050991617332215e+01 4.681347774962438280e+01
5.282301000652427803e+01 5.872350666717975542e+01 4.682057751038790627e+01
5.283291366961091740e+01 5.873649591509703782e+01 4.682768459938398564e+01
5.284281750869646288e+01 5.874947765380727560e+01 4.683479902158820352e+01
5.285272152490401254e+01 5.876245187758313904e+01 4.684192078160479156e+01
5.286262571933758636e+01 5.877541858108452288e+01 4.684904988366982792e+01
5.287253009308223994e+01 5.878837775935517129e+01 4.685618633165452707e+01
5.288243464720415687e+01 5.880132940781930984e+01 4.686333012906847273e+01
5.289233938275079083e+01 5.881427352227822780e+01 4.687048127906292194e+01
5.290224430075096507e+01 5.882721009890688180e+01 4.687763978443409485e+01
5.291214940221500740e+01 5.884013913425045672e+01 4.688480564762647873e+01
5.292205468813484259e+01 5.885306062522093384e+01 4.689197887073616755e+01
5.293196015948414157e+01 5.886597456909362336e+01 4.689915945551418019e+01
5.294186581721842799e+01 5.887888096350370404e+01 4.690634740336981423e+01
5.295177166227519905e+01 5.889177980644274157e+01 4.691354271537400678e+01
5.296167769557404625e+01 5.890467109625520692e+01 4.692074539226268826e+01
5.297158391801679755e+01 5.891755483163498042e+01 4.692795543444015749e+01
5.298149033048762391e+01 5.893043101162184172e+01 4.693517284198247097e+01
5.299139693385316718e+01 5.894329963559796681e+01 4.694239761464080374e+01
5.300130372896267517e+01 5.895616070328440372e+01 4.694962975184485998e+01
5.301121071664811524e+01 5.896901421473755533e+01 4.695686925270627654e+01
5.302111789772430939e+01 5.898186017034564799e+01 4.696411611602198377e+01
5.303102527298906921e+01 5.899469857082522140e+01 4.697137034027765168e+01
5.304093284322330959e+01 5.900752941721757594e+01 4.697863192365105789e+01
5.305084060919119082e+01 5.902035271088524837e+01 4.698590086401550536e+01
5.306074857164024650e+01 5.903316845350847331e+01 4.699317715894323300e+01
5.307065673130149719e+01 5.904597664708165183e+01 4.700046080570880491e+01
5.308056508888960678e+01 5.905877729390982722e+01 4.700775180129252107e+01
5.309047364510299616e+01 5.907157039660513931e+01 4.701505014238382074e+01
5.310038240062397819e+01 5.908435595808330731e+01 4.702235582538467185e+01
5.311029135611889274e+01 5.909713398156009845e+01 4.702966884641296730e+01
5.312020051223823458e+01 5.910990447054779651e+01 4.703698920130592853e+01
5.313010986961679549e+01 5.912266742885169890e+01 4.704431688562346636e+01
5.314001942887377794e+01 5.913542286056660657e+01 4.705165189465157738e+01
5.314992919061294430e+01 5.914817077007329260e+01 4.705899422340571903e+01
5.315983915542274474e+01 5.916091116203503475e+01 4.706634386663417047e+01
5.316974932387645225e+01 5.917364404139410539e+01 4.707370081882139345e+01
5.317965969653229052e+01 5.918636941336827562e+01 4.708106507419138609e+01
5.318957027393356896e+01 5.919908728344736915e+01 4.708843662671101526e+01
5.319948105660882476e+01 5.921179765738976641e+01 4.709581547009336333e+01
5.320939204507194376e+01 5.922450054121896557e+01 4.710320159780105342e+01
5.321930323982229538e+01 5.923719594122012211e+01 4.711059500304954639e+01
5.322921464134488190e+01 5.924988386393661699e+01 4.711799567881046613e+01
5.323912625011044497e+01 5.926256431616664599e+01 4.712540361781486808e+01
5.324903806657562910e+01 5.927523730495978782e+01 4.713281881255654326e+01
5.325895009118308820e+01 5.928790283761360769e+01 4.714024125529526543e+01
5.326886232436163482e+01 5.930056092167027515e+01 4.714767093806005249e+01
5.327877476652636801e+01 5.931321156491318192e+01 4.715510785265240656e+01
5.328868741807880838e+01 5.932585477536360230e+01 4.716255199064954695e+01
5.329860027940702594e+01 5.933849056127731814e+01 4.717000334340761469e+01
5.330851335088577514e+01 5.935111893114130766e+01 4.717746190206487711e+01
5.331842663287662987e+01 5.936373989367042725e+01 4.718492765754491103e+01
5.332834012572811133e+01 5.937635345780410745e+01 4.719240060055975761e+01
5.333825382977581597e+01 5.938895963270307021e+01 4.719988072161309134e+01
5.334816774534256467e+01 5.940155842774606754e+01 4.720736801100334645e+01
5.335808187273851644e+01 5.941414985252662717e+01 4.721486245882683619e+01
5.336799621226129631e+01 5.942673391684981965e+01 4.722236405498086498e+01
5.337791076419613745e+01 5.943931063072904664e+01 4.722987278916679088e+01
5.338782552881601617e+01 5.945188000438284348e+01 4.723738865089311645e+01
5.339774050638175851e+01 5.946444204823169599e+01 4.724491162947852274e+01
5.340765569714219652e+01 5.947699677289487852e+01 4.725244171405490334e+01
5.341757110133426778e+01 5.948954418918733467e+01 4.725997889357037707e+01
5.342748671918317882e+01 5.950208430811652249e+01 4.726752315679227934e+01
5.343740255090249747e+01 5.951461714087935206e+01 4.727507449231013226e+01
5.344731859669430918e+01 5.952714269885905907e+01 4.728263288853861468e+01
5.345723485674932363e+01 5.953966099362218500e+01 4.729019833372047543e+01
5.346715133124701680e+01 5.955217203691550765e+01 4.729777081592946075e+01
5.347706802035574469e+01 5.956467584066303544e+01 4.730535032307320620e+01
5.348698492423287121e+01 5.957717241696300192e+01 4.731293684289611434e+01
5.349690204302489605e+01 5.958966177808488851e+01 4.732053036298220405e+01
5.350681937686758260e+01 5.960214393646646869e+01 4.732813087075793845e+01
5.351673692588607167e+01 5.961461890471086633e+01 4.733573835349504577e+01
5.352665469019501643e+01 5.962708669558365671e+01 4.734335279831331178e+01
5.353657266989869612e+01 5.963954732200995323e+01 4.735097419218332959e+01
5.354649086509114397e+01 5.965200079707156533e+01 4.735860252192927788e+01
5.355640927585625377e+01 5.966444713400412070e+01 4.736623777423161386e+01
5.356632790226792906e+01 5.967688634619425869e+01 4.737387993562980171e+01
5.357624674439017554e+01 5.968931844717683077e+01 4.738152899252498429e+01
5.358616580227722892e+01 5.970174345063211518e+01 4.738918493118264763e+01
5.359608507597368288e+01 5.971416137038304583e+01 4.739684773773525706e+01
5.360600456551460269e+01 5.972657222039250513e+01 4.740451739818487908e+01
5.361592427092563184e+01 5.973897601476060260e+01 4.741219389840575360e+01
5.362584419222312704e+01 5.975137276772196770e+01 4.741987722414689443e+01
5.363576432941425765e+01 5.976376249364312088e+01 4.742756736103461179e+01
5.364568468249712652e+01 5.977614520701980894e+01 4.743526429457505600e+01
5.365560525146089788e+01 5.978852092247439032e+01 4.744296801015671150e+01
5.366552603628588258e+01 5.980088965475324159e+01 4.745067849305287666e+01
5.367544703694368735e+01 5.981325141872419238e+01 4.745839572842412224e+01
5.368536825339730001e+01 5.982560622937398165e+01 4.746611970132072855e+01
5.369528968560120319e+01 5.983795410180571395e+01 4.747385039668509421e+01
5.370521133350150222e+01 5.985029505123638671e+01 4.748158779935412355e+01
5.371513319703602463e+01 5.986262909299438917e+01 4.748933189406159983e+01
5.372505527613441956e+01 5.987495624251707937e+01 4.749708266544051583e+01
5.373497757071829284e+01 5.988727651534832574e+01 4.750484009802539731e+01
5.374490008070129221e+01 5.989958992713611963e+01 4.751260417625460519e+01
5.375482280598922102e+01 5.991189649363018788e+01 4.752037488447260216e+01
5.376474574648015192e+01 5.992419623067965517e+01 4.752815220693220510e+01
5.377466890206451922e+01 5.993648915423067791e+01 4.753593612779681621e+01
5.378459227262523257e+01 5.994877528032415626e+01 4.754372663114262565e+01
5.379451585803778357e+01 5.996105462509345330e+01 4.755152370096077874e+01
5.380443965817034524e+01 5.997332720476211421e+01 4.755932732115955730e+01
5.381436367288387146e+01 5.998559303564163514e+01 4.756713747556650418e+01
5.382428790203221070e+01 5.999785213412926765e+01 4.757495414793053357e+01
5.383421234546219125e+01 6.001010451670580181e+01 4.758277732192401999e+01
5.384413700301372785e+01 6.002235019993341325e+01 4.759060698114487309e+01
5.385406187451992821e+01 6.003458920045351022e+01 4.759844310911857690e+01
5.386398695980718543e+01 6.004682153498462327e+01 4.760628568930020776e+01
5.387391225869527034e+01 6.005904722032030918e+01 4.761413470507643808e+01
5.388383777099743810e+01 6.007126627332706192e+01 4.762199013976751161e+01
5.389376349652052767e+01 6.008347871094228054e+01 4.762985197662919745e+01
5.390368943506504706e+01 6.009568455017223698e+01 4.763772019885472275e+01
5.391361558642526575e+01 6.010788380809006526e+01 4.764559478957667693e+01
5.392354195038932829e+01 6.012007650183378615e+01 4.765347573186889463e+01
5.393346852673931835e+01 6.013226264860435322e+01 4.766136300874833864e+01
5.394339531525137232e+01 6.014444226566372009e+01 4.766925660317691893e+01
5.395332231569577175e+01 6.015661537033290784e+01 4.767715649806333289e+01
5.396324952783701434e+01 6.016878197999014333e+01 4.768506267626484885e+01
5.397317695143393479e+01 6.018094211206897626e+01 4.769297512058909660e+01
5.398310458623976160e+01 6.019309578405643890e+01 4.770089381379580828e+01
5.399303243200222369e+01 6.020524301349122709e+01 4.770881873859855915e+01
5.400296048846363561e+01 6.021738381796188833e+01 4.771674987766648712e+01
5.401288875536098288e+01 6.022951821510506676e+01 4.772468721362595545e+01
5.402281723242600719e+01 6.024164622260373392e+01 4.773263072906226512e+01
5.403274591938529170e+01 6.025376785818545500e+01 4.774058040652126067e+01
5.404267481596034628e+01 6.026588313962067645e+01 4.774853622851097867e+01
5.405260392186769280e+01 6.027799208472104908e+01 4.775649817750326065e+01
5.406253323681894329e+01 6.029009471133774412e+01 4.776446623593531626e+01
5.407246276052088518e+01 6.030219103735981889e+01 4.777244038621130073e+01
5.408239249267556659e+01 6.031428108071257554e+01 4.778042061070386382e+01
5.409232243298036025e+01 6.032636485935598358e+01 4.778840689175566325e+01
5.410225258112806301e+01 6.033844239128307407e+01 4.779639921168087113e+01
5.411218293680696689e+01 6.035051369451838355e+01 4.780439755276665892e+01
5.412211349970093721e+01 6.036257878711641212e+01 4.781240189727466117e+01
5.413204426948948367e+01 6.037463768716011714e+01 4.782041222744241082e+01
